ts_unix	user_id	side	ts_ms	imu_state_num	imu_state	rep_id	desc_ms	rise_ms	tempo_cv	tempo_score	tempo_level	pitch_deg	pitch_vel_dps
1760878851.266	user_067	L	1058082	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.366	user_067	L	1058184	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.551	user_067	L	1058287	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.551	user_067	L	1058388	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.636	user_067	L	1058490	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.836	user_067	L	1058591	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878851.862	user_067	L	1058694	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.153	user_067	L	1058795	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.153	user_067	L	1058897	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.221	user_067	L	1058999	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878852.266	user_067	L	1059101	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.447	user_067	L	1059203	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.491	user_067	L	1059305	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.742	user_067	L	1059407	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878852.742	user_067	L	1059509	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878852.807	user_067	L	1059611	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.03	user_067	L	1059712	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.031	user_067	L	1059814	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.121	user_067	L	1059917	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.318	user_067	L	1060018	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.346	user_067	L	1060120	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878853.436	user_067	L	1060222	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878853.604	user_067	L	1060324	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878853.662	user_067	L	1060426	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878853.893	user_067	L	1060528	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878853.893	user_067	L	1060630	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878853.931	user_067	L	1060732	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878854.18	user_067	L	1060834	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878854.18	user_067	L	1060936	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.291	user_067	L	1061037	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.478	user_067	L	1061140	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.516	user_067	L	1061243	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878854.561	user_067	L	1061343	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.764	user_067	L	1061445	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.786	user_067	L	1061547	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878854.876	user_067	L	1061649	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878855.049	user_067	L	1061751	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878855.102	user_067	L	1061853	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878855.334	user_067	L	1061955	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878855.334	user_067	L	1062057	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878855.416	user_067	L	1062158	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878855.625	user_067	L	1062260	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878855.64	user_067	L	1062362	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878855.731	user_067	L	1062464	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878855.912	user_067	L	1062566	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878855.956	user_067	L	1062668	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878856.196	user_067	L	1062770	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878856.196	user_067	L	1062872	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878856.226	user_067	L	1062974	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878856.486	user_067	L	1063076	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878856.486	user_067	L	1063177	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878856.586	user_067	L	1063280	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878856.772	user_067	L	1063381	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878856.811	user_067	L	1063485	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878856.856	user_067	L	1063585	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.062	user_067	L	1063687	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.081	user_067	L	1063789	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.171	user_067	L	1063891	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.358	user_067	L	1063993	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.441	user_067	L	1064095	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.645	user_067	L	1064197	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.645	user_067	L	1064298	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.712	user_067	L	1064401	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878857.931	user_067	L	1064502	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878857.936	user_067	L	1064604	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878858.026	user_067	L	1064706	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.223	user_067	L	1064808	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.252	user_067	L	1064910	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.341	user_067	L	1065012	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.517	user_067	L	1065114	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.566	user_067	L	1065216	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.812	user_067	L	1065318	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.812	user_067	L	1065419	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878858.881	user_067	L	1065521	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878859.099	user_067	L	1065624	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878859.099	user_067	L	1065725	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878859.151	user_067	L	1065827	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878859.387	user_067	L	1065929	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878859.387	user_067	L	1066031	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878859.466	user_067	L	1066133	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878859.679	user_067	L	1066235	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878859.737	user_067	L	1066337	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878859.964	user_067	L	1066440	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878859.964	user_067	L	1066540	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.006	user_067	L	1066642	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.25	user_067	L	1066744	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.25	user_067	L	1066846	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.322	user_067	L	1066948	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.54	user_067	L	1067050	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.546	user_067	L	1067152	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.636	user_067	L	1067254	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.833	user_067	L	1067356	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878860.861	user_067	L	1067458	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878860.951	user_067	L	1067559	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878861.129	user_067	L	1067661	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878861.176	user_067	L	1067763	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878861.415	user_067	L	1067865	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878861.415	user_067	L	1067967	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878861.446	user_067	L	1068069	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878861.701	user_067	L	1068171	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878861.701	user_067	L	1068273	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878861.761	user_067	L	1068375	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878861.993	user_067	L	1068477	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878862.031	user_067	L	1068578	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878862.279	user_067	L	1068682	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878862.283	user_067	L	1068782	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878862.3	user_067	L	1068884	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878862.391	user_067	L	1068986	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878862.569	user_067	L	1069088	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878862.616	user_067	L	1069190	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878862.856	user_067	L	1069292	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878862.856	user_067	L	1069394	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878862.931	user_067	L	1069496	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878863.15	user_067	L	1069597	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878863.156	user_067	L	1069699	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878863.246	user_067	L	1069801	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878863.437	user_067	L	1069903	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878863.471	user_067	L	1070005	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878863.723	user_067	L	1070107	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878863.723	user_067	L	1070209	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878863.74	user_067	L	1070311	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.013	user_067	L	1070413	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.013	user_067	L	1070515	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.056	user_067	L	1070616	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.298	user_067	L	1070718	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.371	user_067	L	1070820	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.371	user_067	L	1070922	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.587	user_067	L	1071024	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.595	user_067	L	1071126	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878864.686	user_067	L	1071228	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878864.877	user_067	L	1071330	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878864.911	user_067	L	1071432	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878865.164	user_067	L	1071534	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.18	user_067	L	1071637	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.227	user_067	L	1071737	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.457	user_067	L	1071839	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.457	user_067	L	1071941	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.541	user_067	L	1072043	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.742	user_067	L	1072145	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878865.766	user_067	L	1072247	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878866.029	user_067	L	1072349	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878866.029	user_067	L	1072451	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878866.036	user_067	L	1072553	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878866.314	user_067	L	1072655	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878866.314	user_067	L	1072756	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878866.351	user_067	L	1072859	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.601	user_067	L	1072960	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.621	user_067	L	1073062	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.666	user_067	L	1073164	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.891	user_067	L	1073266	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.892	user_067	L	1073368	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878866.982	user_067	L	1073470	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878867.188	user_067	L	1073572	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878867.207	user_067	L	1073674	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878867.486	user_067	L	1073776	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878867.486	user_067	L	1073879	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878867.521	user_067	L	1073979	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878867.611	user_067	L	1074081	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878867.778	user_067	L	1074183	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878867.836	user_067	L	1074285	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878868.068	user_067	L	1074387	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878868.068	user_067	L	1074489	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878868.356	user_067	L	1074591	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878868.356	user_067	L	1074693	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.356	user_067	L	1074795	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.466	user_067	L	1074897	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.641	user_067	L	1074999	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.646	user_067	L	1075100	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.928	user_067	L	1075202	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878868.928	user_067	L	1075304	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878868.961	user_067	L	1075406	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.01
1760878869.222	user_067	L	1075508	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.223	user_067	L	1075610	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.277	user_067	L	1075712	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.511	user_067	L	1075814	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878869.511	user_067	L	1075916	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878869.797	user_067	L	1076018	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.797	user_067	L	1076120	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.816	user_067	L	1076221	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878869.906	user_067	L	1076324	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878870.083	user_067	L	1076425	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878870.131	user_067	L	1076527	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
1760878870.37	user_067	L	1076629	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878870.37	user_067	L	1076731	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878870.491	user_067	L	1076834	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878870.657	user_067	L	1076935	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878870.657	user_067	L	1077037	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878870.762	user_067	L	1077139	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878870.947	user_067	L	1077241	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878870.986	user_067	L	1077343	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878871.236	user_067	L	1077444	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878871.236	user_067	L	1077546	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878871.255	user_067	L	1077648	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878871.522	user_067	L	1077750	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878871.522	user_067	L	1077852	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878871.571	user_067	L	1077954	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878871.808	user_067	L	1078056	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878871.808	user_067	L	1078158	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878871.931	user_067	L	1078260	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.095	user_067	L	1078362	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.112	user_067	L	1078464	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878872.201	user_067	L	1078565	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.386	user_067	L	1078667	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.426	user_067	L	1078769	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.674	user_067	L	1078871	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.674	user_067	L	1078973	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.96	user_067	L	1079076	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.96	user_067	L	1079177	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878872.961	user_067	L	1079279	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	0.0
1760878873.056	user_067	L	1079381	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878873.258	user_067	L	1079483	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878873.281	user_067	L	1079585	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878873.371	user_067	L	1079687	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878873.543	user_067	L	1079788	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878873.55	user_067	L	1079890	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878873.834	user_067	L	1079992	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878873.834	user_067	L	1080094	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878873.866	user_067	L	1080196	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878874.123	user_067	L	1080298	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878874.123	user_067	L	1080400	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878874.226	user_067	L	1080502	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878874.41	user_067	L	1080604	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878874.41	user_067	L	1080706	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878874.496	user_067	L	1080808	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878874.697	user_067	L	1080909	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878874.721	user_067	L	1081012	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878874.983	user_067	L	1081113	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878874.983	user_067	L	1081215	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878875.036	user_067	L	1081317	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878875.273	user_067	L	1081419	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878875.273	user_067	L	1081521	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878875.351	user_067	L	1081623	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878875.559	user_067	L	1081725	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878875.576	user_067	L	1081827	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878875.666	user_067	L	1081929	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878875.845	user_067	L	1082032	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878875.846	user_067	L	1082132	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878876.131	user_067	L	1082234	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878876.131	user_067	L	1082336	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878876.206	user_067	L	1082438	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878876.415	user_067	L	1082540	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878876.415	user_067	L	1082642	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.0
1760878876.521	user_067	L	1082744	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878876.701	user_067	L	1082846	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.1	-0.01
1760878876.701	user_067	L	1082948	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878876.791	user_067	L	1083050	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878876.99	user_067	L	1083151	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.016	user_067	L	1083253	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.278	user_067	L	1083355	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.01
1760878877.278	user_067	L	1083457	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.332	user_067	L	1083559	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.562	user_067	L	1083661	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.562	user_067	L	1083763	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.646	user_067	L	1083865	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.849	user_067	L	1083967	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.872	user_067	L	1084069	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878877.961	user_067	L	1084171	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878878.142	user_067	L	1084274	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878878.142	user_067	L	1084375	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878878.429	user_067	L	1084476	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878878.429	user_067	L	1084578	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.09	-0.0
1760878878.456	user_067	L	1084680	0	HOLD	1	0	0	0.0	100	A_매우안정	-3.08	-0.0
